Application_ID,Applicant_Name,Email,Phone_Number,CNIC,Age,Gender,University,Degree,CGPA,Experience_Years,Skills,City,IP_Address,Device_ID,Submission_Date,Submission_Time,Submission_Duration,Resume_Uploaded,Email_Verified,Phone_Verified,Internship_Position,Is_Injected_Anomaly
APP0441,Jeremy Mitchell,jeremy.mitchell868@gmail.com,351502647,14339-1193434-0,20,Other,University of Sargodha,BS Computer Science,2.75,2.3,"Excel, Deep Learning",Peshawar,207.50.224.201,DEV-6XCW8AFMNE,6/18/2026,22:27:06,841,Yes,Yes,Yes,Frontend Developer Intern,0
APP0442,Joann Ferguson,joann.ferguson615@gmail.com,398999013,47641-9239948-8,21,Male,LUMS,BBA,3.05,2.4,"Scikit-learn, Java, SQL, C++",Rawalpindi,120.13.22.154,DEV-BX5NWD0JFN,5/12/2026,22:28:35,421,Yes,Yes,Yes,Business Analyst Intern,0
APP0443,Robert Harrison,robert.harrison379@gmail.com,307143995,50648-3856080-9,26,Other,University of Sargodha,BS Information Technology,3.26,0.2,"JavaScript, Data Visualization, Node.js",Peshawar,159.181.8.198,DEV-WW77GCJBEO,6/21/2026,7:40:15,307,Yes,No,Yes,UI/UX Intern,0
APP0444,Holly Valentine,holly.valentine641@gmail.com,343977034,81758-8946390-7,23,Other,FAST-NUCES,MSc IT,3.42,0.6,"Scikit-learn, React",Faisalabad,166.74.143.24,DEV-VV7PGF7MVQ,5/26/2026,16:01:19,2,Yes,No,No,Machine Learning Intern,1
APP0445,Mrs. Diane Reyes,mrs..diane.reyes318@gmail.com,342378554,70550-1684155-6,24,Other,Punjab University College of IT,BS Software Engineering,2.8,2.3,"SQL, Machine Learning, Scikit-learn, JavaScript",Hyderabad,50.161.158.105,DEV-YK86ADNOKK,6/25/2026,21:30:00,1163,Yes,Yes,No,Backend Developer Intern,1
APP0446,Tracy Montoya,tracy.montoya749@gmail.com,317180253,41646-9404879-8,22,Female,COMSATS University Islamabad,BS Software Engineering,2.99,2.5,"Pandas, SQL",Multan,176.29.149.62,DEV-HH83GSV5E0,5/14/2026,17:31:24,1005,Yes,Yes,Yes,Software QA Intern,0
APP0447,Brenda Wright,brenda.wright739@gmail.com,311810848,89489-4332271-3,21,Other,University of Agriculture Faisalabad,BS Data Science,3.04,0.4,"JavaScript, SQL, Data Visualization, Figma",Hyderabad,20.42.254.195,DEV-89D842ZSA6,5/21/2026,6:18:52,1020,Yes,Yes,Yes,Business Analyst Intern,0
APP0448,Shelly Spencer,shelly.spencer798@gmail.com,362879293,82055-3145923-9,20,Male,NED University Karachi,MSc IT,2.77,1.9,"React, HTML/CSS, Power BI, Data Visualization, Python",Gujranwala,175.109.200.95,DEV-VM5CV35XUD,5/29/2026,8:58:36,411,Yes,Yes,Yes,Data Analytics Intern,0
APP0449,Ryan Rosales,ryan.rosales601@gmail.com,327833008,35520-3862204-2,23,Other,Bahauddin Zakariya University,BS Software Engineering,2.32,1.4,"Pandas, Data Visualization, Excel, Node.js",Multan,10.150.66.134,DEV-T7BNA2I7P8,5/5/2026,12:01:22,711,Yes,Yes,Yes,Data Analytics Intern,0
APP0450,Phillip Nelson,phillip.nelson962@gmail.com,304236972,17259-9728456-3,25,Female,Punjab University College of IT,BS Computer Science,3.59,2.3,"Tableau, Statistics, Excel, Pandas, Deep Learning",Karachi,45.111.130.230,DEV-MBPTPDWR1X,5/14/2026,20:16:20,816,Yes,Yes,Yes,Data Analytics Intern,0
APP0451,Brittany Kim,brittany.kim119@gmail.com,336100377,82683-1083198-8,27,Male,COMSATS University Islamabad,BBA,2.6,2.6,"Data Visualization, SQL, Deep Learning",Faisalabad,166.191.63.14,DEV-DNYA3S9UCK,6/25/2026,17:43:14,366,No,Yes,Yes,UI/UX Intern,0
APP0452,Courtney Hayes,gina.moore766@gmail.com,327758786,88361-8058810-9,26,Other,UET Lahore,BS Statistics,2.35,1.6,"Node.js, NumPy, Scikit-learn",Bahawalpur,146.127.75.85,DEV-UK15U2486D,5/22/2026,15:41:33,481,Yes,Yes,Yes,Data Analytics Intern,1
APP0453,Alexander Brown,alexander.brown418@gmail.com,391385216,83126-8935246-2,26,Other,University of the Punjab,BS Statistics,3.5,2.9,"Statistics, Machine Learning",Hyderabad,56.158.116.134,DEV-VLX6X6SXUA,5/28/2026,15:24:08,1027,Yes,Yes,Yes,Machine Learning Intern,0
APP0454,Cynthia Vang,cynthia.vang146@gmail.com,398283798,54740-1502308-8,22,Female,Bahauddin Zakariya University,BS Artificial Intelligence,3.13,0.4,"Excel, Node.js, Scikit-learn, Figma",Sargodha,207.228.165.26,DEV-O36JWBWNUH,6/10/2026,17:57:38,4,No,No,No,Frontend Developer Intern,1
APP0455,Alfred Galvan,alfred.galvan247@gmail.com,396213397,76719-5561749-0,20,Male,GC University Lahore,BS Data Science,2.2,2,"Git, Scikit-learn, Figma, Excel, SQL",Karachi,214.198.103.20,DEV-CGW33A8NCX,5/8/2026,18:39:24,480,Yes,Yes,Yes,Data Analytics Intern,0
APP0456,Marie Moody,marie.moody465@gmail.com,368030010,92514-9754480-3,27,Other,Punjab University College of IT,BS Software Engineering,2.29,1.1,"React, Python, Java, Statistics",Peshawar,154.144.200.42,DEV-C7501OEEA2,6/17/2026,18:39:44,922,Yes,Yes,Yes,Data Analytics Intern,1
APP0457,Dustin Gallegos,dustin.gallegos165@gmail.com,392120619,44543-1381431-6,24,Male,FAST-NUCES,BS Data Science,2.54,0.7,"Pandas, NumPy, Machine Learning",Faisalabad,89.205.55.120,DEV-TCA46FDVAE,6/10/2026,23:05:50,423,Yes,No,Yes,Software QA Intern,0
APP0458,Brenda Thornton,brenda.thornton508@gmail.com,386787556,59280-3034475-3,23,Female,University of the Punjab,BBA,2.72,1.8,"Figma, Pandas, SQL",Islamabad,222.202.150.131,DEV-B3PKBQY3OT,5/14/2026,18:21:20,1106,Yes,Yes,Yes,Frontend Developer Intern,0
APP0459,Aaron Miller,aaron.miller938@gmail.com,322261287,11836-3709133-1,27,Other,Virtual University of Pakistan,BS Software Engineering,2.37,0.6,"Machine Learning, Figma, Node.js, Pandas, Java",Hyderabad,176.224.119.195,DEV-P35T54GYLB,5/23/2026,5:23:41,766,Yes,No,Yes,Data Science Intern,0
APP0460,Ruben Dunn,ruben.dunn413@gmail.com,318609704,72694-2024902-6,27,Male,Government College University Faisalabad,MSc IT,-1,2.4,"NumPy, Python",Rawalpindi,139.73.43.169,DEV-4GWLF9YXAM,6/13/2026,10:14:36,1139,Yes,Yes,Yes,Machine Learning Intern,1
APP0461,Kelsey Rodriguez,kelsey.rodriguez536@gmail.com,322220597,84792-3327739-5,26,Female,University of Sindh,BS Information Technology,3.15,15,"JavaScript, Data Visualization, Node.js, HTML/CSS",Sialkot,223.8.81.33,DEV-6BLBV0XT9V,5/25/2026,8:20:22,699,No,Yes,Yes,Business Analyst Intern,1
APP0462,Eric Williams,eric.williams867@gmail.com,399593384,82553-2107585-1,24,Female,GC University Lahore,BS Statistics,3.84,2.3,"Statistics, Excel",Sargodha,50.161.158.105,DEV-OH1XAWJ28C,6/14/2026,19:09:13,686,Yes,Yes,Yes,Data Science Intern,1
APP0463,Riley Bryant,riley.bryant518@gmail.com,373582270,26972-6370659-8,23,Female,NED University Karachi,BS Information Technology,-1,1.6,"Scikit-learn, Machine Learning",Bahawalpur,161.121.188.14,DEV-Z5X51O0LQB,5/13/2026,2:51:52,351,Yes,Yes,Yes,Business Analyst Intern,1
APP0464,Taylor Carlson,taylor.carlson873@gmail.com,355501703,42926-4062782-8,26,Female,Bahauddin Zakariya University,MSc IT,2.53,1.1,"Machine Learning, JavaScript, Tableau, React",Rawalpindi,213.113.99.140,DEV-877MFCYLTM,6/16/2026,22:10:38,362,Yes,Yes,Yes,Frontend Developer Intern,0
APP0465,Jose Allen,jose.allen414@gmail.com,394718705,39133-6760038-8,25,Male,FAST-NUCES,BS Computer Science,3.15,1.2,"Python, Java, C++, React",Rawalpindi,218.166.8.157,DEV-LRY3IGWEYS,6/26/2026,0:25:29,256,No,Yes,Yes,Software QA Intern,0
APP0466,Jeffrey Mendez,jeffrey.mendez169@gmail.com,304341145,78359-6597133-9,23,Female,University of Sindh,BS Information Technology,2.35,1.1,"HTML/CSS, Excel, Pandas, Git, Statistics",Karachi,166.74.143.24,DEV-VV7PGF7MVQ,5/26/2026,15:57:44,12,No,No,No,Frontend Developer Intern,1
APP0467,Jason Beck,jason.beck714@gmail.com,315755985,21421-1590426-5,22,Female,Punjab University College of IT,BS Computer Science,3.38,1.6,"Git, Tableau",Peshawar,2.139.184.34,DEV-ISU1O67U61,6/10/2026,9:32:38,239,No,No,Yes,Data Science Intern,0
APP0468,William Jones,william.jones812@gmail.com,378418909,46639-6010518-2,22,Female,NED University Karachi,BS Artificial Intelligence,3.07,2.9,"Node.js, Pandas, Data Visualization, NumPy",Sargodha,202.147.91.129,DEV-E8683PLE45,5/5/2026,3:54:21,339,Yes,Yes,Yes,Backend Developer Intern,0
APP0469,Katie Mcneil,katie.mcneil75@gmail.com,333199961,94233-2941686-5,25,Male,FAST-NUCES,BS Information Technology,2.75,1.4,"Data Visualization, Node.js, Machine Learning",Bahawalpur,26.145.155.73,DEV-4SNV9RR49H,6/13/2026,14:15:21,1100,Yes,Yes,No,Data Science Intern,0
APP0470,Jeanette Harrison,jeanette.harrison154@gmail.com,303176618,58010-9645534-2,25,Female,FAST-NUCES,BS Computer Science,3.09,2.4,"Node.js, Power BI, Tableau",Faisalabad,215.32.64.52,DEV-V5XWWC05SO,6/17/2026,12:42:21,343,Yes,Yes,Yes,Frontend Developer Intern,0
APP0471,Veronica King,veronica.king786@gmail.com,377778420,77984-2461159-7,22,Male,Government College University Faisalabad,BS Artificial Intelligence,3.02,1,"Node.js, React, Java, Tableau",Rawalpindi,40.16.166.37,DEV-WS1YQ6T0OT,5/18/2026,15:16:51,915,Yes,Yes,Yes,Machine Learning Intern,0
APP0472,Richard Cooper,connor.west937@gmail.com,334327277,68051-4645184-9,22,Male,COMSATS University Islamabad,BS Software Engineering,2.49,1.7,"Data Visualization, Machine Learning, Power BI",Hyderabad,110.167.38.164,DEV-KTF6LN824T,6/1/2026,2:07:43,749,No,Yes,Yes,Software QA Intern,1
APP0473,Lori Ingram,lori.ingram755@gmail.com,374671962,31176-7594818-4,23,Male,Bahauddin Zakariya University,BS Artificial Intelligence,2.64,0.8,"Git, Power BI, Machine Learning, Statistics, C++",Lahore,48.89.225.18,DEV-FLYV16ZHZ3,5/14/2026,10:12:17,773,No,No,Yes,Frontend Developer Intern,0
APP0474,Evelyn Williams,evelyn.williams153@gmail.com,302653502,27657-7112061-6,20,Other,FAST-NUCES,BS Software Engineering,2.26,25,"Git, Statistics, C++, Node.js, Figma",Sargodha,176.107.190.171,DEV-SGWOC4191H,5/28/2026,0:05:25,1181,Yes,No,Yes,Business Analyst Intern,1
APP0475,Robin Thompson,robin.thompson113@gmail.com,372114148,55467-3734765-3,21,Male,University of Sindh,BS Software Engineering,3.29,0.5,"Python, Excel, HTML/CSS, Deep Learning",Peshawar,71.98.29.157,DEV-36U9CYRVEO,5/15/2026,15:41:47,929,Yes,Yes,Yes,Software QA Intern,0
APP0476,Julie Dominguez,julie.dominguez420@gmail.com,373342687,17012-2932163-9,21,Male,University of the Punjab,MSc IT,2.88,0.4,"SQL, Power BI, Git",Peshawar,35.175.224.239,DEV-I70HKGNHAG,5/30/2026,6:27:53,975,Yes,Yes,Yes,Frontend Developer Intern,0
APP0477,Robin Brown,robin.brown103@gmail.com,315772286,12976-7623371-8,22,Female,Islamia University Bahawalpur,BS Information Technology,3.18,1,"Tableau, HTML/CSS, Scikit-learn",Islamabad,5.99.187.248,DEV-MN230A7ZUM,6/26/2026,15:33:27,688,Yes,Yes,Yes,Software QA Intern,0
APP0478,Judith Carter,judith.carter122@gmail.com,325621484,35002-8111226-5,25,Other,COMSATS University Islamabad,MSc IT,2.72,2.8,"Python, React, Excel",Hyderabad,200.79.13.37,DEV-97PNFIRCVC,5/9/2026,6:56:05,621,Yes,Yes,Yes,Frontend Developer Intern,0
APP0479,Curtis Williams,curtis.williams130@gmail.com,349909493,95209-2795827-5,25,Female,Islamia University Bahawalpur,BS Software Engineering,3.61,2.1,"JavaScript, HTML/CSS",Lahore,64.30.63.5,DEV-W6OR6XN6LC,6/12/2026,23:49:38,784,Yes,No,Yes,Data Science Intern,0
APP0480,Kaylee Hays,kaylee.hays864@gmail.com,325128831,42935-9045874-1,22,Female,GC University Lahore,MSc IT,2.2,0.1,"Power BI, C++",Karachi,10.106.13.207,DEV-62TDO1DFST,6/20/2026,4:21:08,279,Yes,Yes,Yes,Frontend Developer Intern,0
APP0481,Dawn Mullins,dawn.mullins607@gmail.com,302814986,54920-2020095-7,21,Male,Virtual University of Pakistan,BS Information Technology,2.89,0.3,"Statistics, JavaScript",Sargodha,207.228.165.26,DEV-O36JWBWNUH,6/10/2026,17:58:16,13,No,No,No,UI/UX Intern,1
APP0482,Howard Norman,howard.norman509@gmail.com,304431979,25793-1091715-5,23,Other,University of Sindh,BS Data Science,3.23,0.5,"React, Data Visualization, Scikit-learn, Figma, Tableau",Karachi,91.32.123.213,DEV-E4ACJOD8WA,5/7/2026,14:00:41,994,Yes,Yes,Yes,Software QA Intern,0
APP0483,Evelyn Martinez,evelyn.martinez128@gmail.com,341626641,12575-5407277-9,23,Other,University of Sindh,BS Computer Science,3.59,1.7,"Figma, Python, Pandas, JavaScript",Bahawalpur,182.33.162.201,DEV-GJVBVXVR62,6/21/2026,9:05:49,1193,Yes,Yes,Yes,Software QA Intern,0
APP0484,Steve Paul,john.daniel194@gmail.com,373017928,64339-7412608-9,24,Male,Punjab University College of IT,MSc IT,3.82,0.4,"HTML/CSS, SQL, Java, Node.js, React",Faisalabad,74.31.120.230,DEV-G08YVU69QA,5/26/2026,15:25:46,349,Yes,Yes,No,Frontend Developer Intern,1
APP0485,Jasmine Beltran,jasmine.beltran27@gmail.com,338839464,16682-9649850-7,22,Male,University of the Punjab,MSc IT,2.29,0.5,"React, Power BI",Sialkot,205.42.120.95,DEV-Y1UV52QFE9,5/3/2026,4:13:35,928,Yes,Yes,Yes,UI/UX Intern,0
APP0486,Jonathan Glass MD,jonathan.glass.md951@gmail.com,381512305,19254-7694136-4,24,Other,LUMS,BS Software Engineering,3.49,1.4,"C++, Git, JavaScript, Statistics",Sialkot,96.224.5.139,DEV-G3JBRRD44N,5/9/2026,6:21:45,486,Yes,Yes,Yes,Machine Learning Intern,0
APP0487,Monica Miller,monica.miller957@gmail.com,329571450,75494-5536829-2,26,Other,Government College University Faisalabad,BS Software Engineering,2.99,15,"SQL, React, Git, NumPy, JavaScript",Hyderabad,31.132.45.203,DEV-UEPRTIRY3T,5/22/2026,18:15:44,521,Yes,Yes,Yes,Software QA Intern,1
APP0488,Samantha Gardner,samantha.gardner595@gmail.com,364048843,48384-1757786-9,26,Other,University of Agriculture Faisalabad,BBA,3.62,1.1,"React, Data Visualization, Python",Multan,116.159.77.17,DEV-PFMNF7UIWJ,6/23/2026,1:55:51,308,Yes,No,No,Backend Developer Intern,0
APP0489,Bobby Guerrero,bobby.guerrero273@gmail.com,387713076,79822-9418954-3,20,Female,LUMS,BBA,2.87,0.5,"Git, Figma, Excel, Data Visualization, Python",Gujranwala,214.32.45.77,DEV-C9E69IX9XF,5/20/2026,20:41:06,911,Yes,Yes,Yes,Data Science Intern,0
APP0490,Lance Simmons,lance.simmons916@gmail.com,306733261,34455-5171241-0,24,Female,Virtual University of Pakistan,BS Computer Science,2.88,2.3,"Machine Learning, NumPy",Multan,193.154.253.38,DEV-JWPX5ZJ2O4,6/15/2026,15:17:13,953,Yes,No,No,Machine Learning Intern,0
APP0491,Heather Williams,heather.williams791@gmail.com,383126969,43907-1701806-8,20,Female,GC University Lahore,BS Software Engineering,2.36,0.2,"Data Visualization, C++, Power BI, JavaScript",Sargodha,160.94.201.161,DEV-NJPXW6ZUZT,5/31/2026,6:07:02,1132,Yes,Yes,Yes,Machine Learning Intern,0
APP0492,Heather Bolton,heather.bolton336@gmail.com,355382525,51098-1827125-1,21,Other,LUMS,BS Software Engineering,2.3,2.1,"NumPy, JavaScript, Scikit-learn, SQL, Git",Karachi,19.242.40.109,DEV-YC3T13HLOZ,5/13/2026,5:02:56,282,Yes,Yes,Yes,Data Analytics Intern,0
APP0493,William Gould,william.gould389@gmail.com,371128821,16442-1415625-9,24,Male,UET Lahore,BBA,2.5,0.9,"Scikit-learn, React, Node.js, Data Visualization, C++",Peshawar,106.25.167.203,DEV-PF37L5RPTB,6/13/2026,18:01:25,981,No,Yes,No,Backend Developer Intern,0
APP0494,Mark Cox,mark.cox801@gmail.com,381484716,65725-3195396-3,25,Female,University of Sindh,MSc IT,3.69,2.3,"Data Visualization, Pandas, HTML/CSS",Lahore,28.203.171.155,DEV-VIBZYFGGK8,6/13/2026,21:03:52,618,No,Yes,Yes,UI/UX Intern,0
APP0495,Meghan Cisneros,meghan.cisneros411@gmail.com,326301688,90382-2129648-6,20,Male,University of the Punjab,BS Software Engineering,2.68,3,"NumPy, C++",Multan,137.198.30.2,DEV-19ARSOZ9E5,5/17/2026,18:51:39,771,Yes,No,Yes,Data Analytics Intern,0
APP0496,Lawrence Harrington,lawrence.harrington954@gmail.com,348484573,27682-7854309-4,22,Other,University of Sindh,MSc IT,2.33,2.2,"SQL, Deep Learning, C++",Multan,59.245.175.59,DEV-PZ05TQM3G9,6/19/2026,21:50:15,359,Yes,Yes,Yes,Backend Developer Intern,0
APP0497,Austin Osborne,austin.osborne516@gmail.com,355248289,57451-5502245-0,20,Other,Punjab University College of IT,BBA,2.72,1.1,"Pandas, Tableau, Deep Learning, Excel, Power BI",Islamabad,50.78.229.74,DEV-1W09YW3DP1,5/21/2026,0:40:01,428,Yes,Yes,Yes,Frontend Developer Intern,0
APP0498,James Bradley,james.bradley502@gmail.com,321515146,35117-7367070-2,21,Female,COMSATS University Islamabad,BS Information Technology,0,0.2,"Git, Scikit-learn",Faisalabad,212.21.130.85,DEV-ZGN99LT3J6,6/2/2026,3:20:31,1048,Yes,Yes,Yes,Machine Learning Intern,1
APP0499,Meghan Rush,meghan.rush528@gmail.com,317649465,67742-8955263-8,24,Other,Government College University Faisalabad,BS Computer Science,3.63,1,"React, Git, Figma",Bahawalpur,93.133.134.110,DEV-BT35YRWQ2D,6/1/2026,2:48:56,426,Yes,Yes,Yes,UI/UX Intern,0
APP0500,Phillip Berry,evelyn.williams153@gmail.com,387475947,91539-8140130-9,22,Other,Bahauddin Zakariya University,BS Information Technology,2.72,3,"Figma, Tableau, Java, Power BI, React",Peshawar,175.70.129.97,DEV-I359T8ZGEH,6/24/2026,1:18:52,844,Yes,Yes,Yes,Backend Developer Intern,1
